order_id,customer_id,region_code,product_id,category,product_rating,timestamp,order_value,discount_pct,is_cod,quantity,delivery_distance_km,device_age_days,session_hour,browser_family,signup_date,customer_age_days,previous_orders,previous_returns,return_rate_90d,orders_last_30d,category_return_rate,_latent_propensity,returned,split
2639,209,south,23,footwear,3.89,2026-04-13 19:42:57,5982.73,0.1242,True,3,458.2,1206,15,chrome,2025-03-02,407,6,1,0.2,5,0.16748768472906403,0.43439293396650186,1,train
2810,1068,west,25,footwear,5.0,2026-04-13 19:52:02,5349.51,0.2053,False,3,175.5,272,2,in_app_webview,2025-12-08,126,1,1,1.0,1,0.16953316953316952,0.27827399342160725,0,train
159,1439,central,39,electronics_accessories,4.37,2026-04-13 20:34:52,1629.51,0.0696,True,3,443.7,345,23,edge,2025-04-12,366,4,1,0.0,0,0.12345679012345678,0.19146507922439532,0,train
2482,910,north,117,sports_fitness,3.31,2026-04-13 20:55:25,3731.88,0.1283,False,3,311.0,1388,20,edge,2024-10-26,534,3,0,0.0,0,0.228287841191067,0.07472309073269685,0,train
4312,201,south,39,electronics_accessories,4.37,2026-04-13 22:34:45,1403.28,0.037,False,3,330.0,507,20,firefox,2025-05-18,330,7,0,0.0,2,0.12315270935960591,0.07768464068108409,0,train
6029,950,north,7,fashion_apparel,3.99,2026-04-13 23:11:43,564.96,0.1113,True,1,197.7,73,23,firefox,2025-03-13,396,3,0,0.0,1,0.15529411764705883,0.02347508700386884,0,train
359,1382,south,71,beauty_personal_care,3.97,2026-04-14 00:02:07,2619.82,0.09,True,3,161.8,872,14,firefox,2025-03-18,392,1,1,1.0,0,0.09090909090909091,0.28018996519671907,1,train
9582,76,south,88,mobile_electronics,4.14,2026-04-14 00:25:55,24142.11,0.1101,True,1,343.9,844,19,safari,2025-08-07,250,4,1,0.3333333333333333,0,0.3869346733668342,0.5464812308258384,1,train
3863,1387,central,45,electronics_accessories,4.28,2026-04-14 01:20:35,2348.77,0.0941,False,3,226.4,914,10,safari,2025-10-09,187,3,1,0.0,1,0.12285012285012285,0.06372692028080587,0,train
3604,496,north,42,electronics_accessories,4.12,2026-04-14 01:59:38,671.61,0.0962,True,1,249.8,647,19,firefox,2025-06-21,297,4,0,0.0,1,0.12254901960784313,0.06700724175703579,0,train
2423,1194,east,73,beauty_personal_care,3.84,2026-04-14 02:32:57,2236.83,0.2074,True,2,350.7,1370,5,chrome,2026-01-23,81,3,0,0.0,0,0.09319899244332494,0.2610778440388373,0,train
6659,344,central,52,home_kitchen,3.59,2026-04-14 02:58:10,1099.03,0.0137,True,1,524.3,419,11,edge,2025-09-05,221,0,0,0.18,0,0.16581632653061223,0.1326721263844759,0,train
8022,1130,north,22,footwear,4.66,2026-04-14 04:47:29,7259.05,0.0825,False,3,194.7,1368,17,firefox,2025-12-14,121,5,1,0.25,2,0.16911764705882354,0.29541676902216585,0,train
8969,233,west,101,books_stationery,5.0,2026-04-14 05:04:13,828.18,0.0609,True,3,213.0,185,22,safari,2024-09-02,589,4,0,0.0,0,0.09429280397022333,0.047719975672206434,0,train
9423,398,central,75,beauty_personal_care,3.89,2026-04-14 05:35:33,1034.12,0.1889,False,2,169.6,1010,0,safari,2025-01-11,458,5,0,0.0,2,0.09296482412060302,0.028407623620362716,0,train
5903,645,south,109,sports_fitness,4.49,2026-04-14 06:15:03,4411.02,0.0661,False,2,90.3,1362,5,firefox,2026-03-14,31,0,0,0.18,0,0.22772277227722773,0.2786396313963435,0,train
9868,654,east,36,electronics_accessories,4.28,2026-04-14 06:25:15,1703.14,0.1867,False,2,179.1,1083,10,firefox,2026-04-08,6,0,0,0.18,0,0.12224938875305623,0.05578108802522199,0,train
7657,1220,north,62,beauty_personal_care,4.28,2026-04-14 07:11:17,398.51,0.2548,True,1,254.0,744,5,firefox,2025-07-11,277,2,0,0.0,0,0.09273182957393483,0.09638298319891325,0,train
7214,306,north,100,books_stationery,4.38,2026-04-14 07:25:28,1250.13,0.1926,False,3,234.0,1070,14,edge,2024-12-01,499,1,0,0.0,1,0.09405940594059406,0.05666759555720704,0,train
2129,858,south,83,mobile_electronics,4.1,2026-04-14 08:06:00,69958.65,0.1909,False,3,230.9,1252,8,edge,2024-09-30,561,2,0,0.0,0,0.38847117794486213,0.18023178408876578,0,train
6631,1470,west,92,books_stationery,2.79,2026-04-14 08:18:46,1060.44,0.0466,False,2,55.2,108,15,safari,2024-10-02,559,2,0,0.0,0,0.09382716049382717,0.021523968215741273,0,train
3605,980,north,64,beauty_personal_care,2.83,2026-04-14 08:36:54,2363.04,0.0404,False,2,367.2,485,5,firefox,2025-10-13,183,4,0,0.0,0,0.0925,0.044552471433804454,0,train
9626,572,west,52,home_kitchen,3.59,2026-04-14 09:05:21,1008.94,0.0311,False,1,139.6,8,21,edge,2025-06-24,294,3,0,0.0,1,0.16539440203562342,0.04261245246419717,0,train
1671,1394,central,86,mobile_electronics,3.39,2026-04-14 10:16:22,10371.37,0.0762,False,1,184.4,44,18,safari,2026-02-21,52,2,1,0.5,1,0.3875,0.3586560854171954,0,train
3780,899,south,1,fashion_apparel,4.48,2026-04-14 10:40:34,1395.44,0.1865,False,2,243.9,633,21,in_app_webview,2024-10-10,551,2,0,0.0,1,0.15492957746478872,0.07817468558500973,0,train
2552,490,central,40,electronics_accessories,3.53,2026-04-14 11:01:44,1309.95,0.0621,False,1,182.9,79,16,firefox,2025-11-12,153,2,0,0.0,1,0.12195121951219512,0.04893335644048119,0,train
4553,487,central,105,books_stationery,4.14,2026-04-14 11:16:46,928.45,0.0212,False,3,38.9,989,17,edge,2025-04-24,355,4,1,0.25,0,0.09359605911330049,0.12481318379554972,1,train
7901,815,south,85,mobile_electronics,4.19,2026-04-14 11:57:12,22995.45,0.2249,False,2,211.5,82,21,in_app_webview,2026-03-20,25,0,0,0.18,0,0.3865336658354115,0.5018966497179608,1,train
4963,1237,east,46,home_kitchen,3.22,2026-04-14 13:11:56,4491.26,0.1337,False,3,233.2,121,17,chrome,2024-08-22,600,5,1,0.2,1,0.1649746192893401,0.14934234965382753,1,train
6060,7,central,87,mobile_electronics,4.07,2026-04-14 13:14:24,12652.32,0.0932,False,1,226.0,1485,15,safari,2024-10-21,540,6,0,0.0,1,0.3880597014925373,0.13882833052262486,0,train
9998,544,west,51,home_kitchen,3.8,2026-04-14 15:27:08,5903.12,0.1577,True,3,305.1,1201,19,safari,2024-12-26,474,1,0,0.0,0,0.1670886075949367,0.31916545690326426,0,train
4953,384,central,87,mobile_electronics,4.07,2026-04-14 16:31:18,30346.41,0.1094,False,2,368.0,908,2,chrome,2025-02-14,424,2,2,1.0,1,0.3870967741935484,0.6426544003761726,1,train
7022,1207,west,38,electronics_accessories,5.0,2026-04-14 17:16:51,1049.82,0.1198,True,2,281.4,478,22,edge,2025-09-05,221,4,0,0.0,1,0.12165450121654502,0.04234022552593949,0,train
1526,80,west,89,mobile_electronics,3.12,2026-04-14 18:27:05,58964.09,0.2049,False,3,178.7,1022,7,safari,2025-12-29,106,2,0,0.0,1,0.3886138613861386,0.2925695044359042,0,train
2090,809,south,102,books_stationery,3.95,2026-04-14 19:50:17,1372.62,0.0918,True,2,352.3,411,2,safari,2025-06-05,313,3,0,0.0,2,0.09582309582309582,0.10960580962116745,0,train
1104,449,north,78,mobile_electronics,3.66,2026-04-14 20:01:25,45903.08,0.025,False,2,313.5,1230,15,in_app_webview,2025-09-10,216,2,0,0.0,1,0.38765432098765434,0.14530101580911325,0,train
4139,1319,north,42,electronics_accessories,4.12,2026-04-14 20:04:26,1624.59,0.1027,False,2,154.6,1139,3,firefox,2025-07-18,270,4,1,0.3333333333333333,2,0.12135922330097088,0.0770070825669182,0,train
5420,981,west,97,books_stationery,4.27,2026-04-14 20:35:58,684.32,0.2246,True,2,518.0,500,19,chrome,2025-10-31,165,6,4,0.75,1,0.09558823529411764,0.1852889375856676,0,train
2478,418,east,108,sports_fitness,3.89,2026-04-14 21:15:00,2030.54,0.1318,True,3,300.8,1202,12,safari,2024-11-17,513,1,0,0.0,0,0.2271604938271605,0.2736772183627502,0,train
2597,354,north,3,fashion_apparel,4.49,2026-04-14 21:21:47,1066.89,0.0593,False,1,253.1,1473,19,in_app_webview,2025-07-08,280,3,0,0.0,1,0.15456674473067916,0.028080185869338248,0,train
1339,750,east,88,mobile_electronics,4.14,2026-04-14 21:28:30,48068.09,0.1614,False,3,362.1,956,7,chrome,2024-12-14,486,3,1,0.3333333333333333,1,0.3866995073891626,0.46581900005448706,1,train
3362,604,north,117,sports_fitness,3.31,2026-04-14 22:25:01,3266.59,0.1611,False,3,268.2,1172,20,firefox,2024-11-26,504,3,0,0.0,2,0.22660098522167488,0.2559301918562785,0,train
1020,569,south,103,books_stationery,4.6,2026-04-14 23:48:01,791.5,0.0106,False,2,217.6,467,18,chrome,2025-12-09,126,2,2,1.0,1,0.09535452322738386,0.18073959323191985,0,train
613,1191,west,59,home_kitchen,4.01,2026-04-15 02:15:27,1930.51,0.2734,True,1,331.7,1076,15,firefox,2025-06-23,296,2,0,0.0,1,0.16666666666666666,0.3110673326350496,0,train
2485,1119,west,91,books_stationery,3.26,2026-04-15 02:21:24,1027.39,0.037,False,2,174.5,1044,13,safari,2026-02-07,67,0,0,0.18,0,0.0951219512195122,0.0721667250403612,0,train
474,323,south,85,mobile_electronics,4.19,2026-04-15 02:31:50,32801.09,0.2214,False,2,239.8,1447,10,firefox,2025-11-18,148,3,0,0.0,1,0.3882063882063882,0.33589830732720033,1,train
2336,1057,west,119,sports_fitness,3.77,2026-04-15 03:11:05,8599.2,0.165,False,3,399.7,706,0,safari,2025-07-19,270,2,0,0.0,1,0.22604422604422605,0.06744207603132156,0,train
2655,476,north,4,fashion_apparel,3.36,2026-04-15 03:51:37,1870.66,0.0831,True,3,207.5,1368,11,safari,2026-03-25,21,3,3,1.0,3,0.1542056074766355,0.5967396913913203,1,train
122,1041,south,46,home_kitchen,3.22,2026-04-15 03:58:24,2213.0,0.1387,False,2,44.9,224,14,in_app_webview,2026-01-25,80,0,0,0.18,0,0.16624685138539042,0.0844143986813901,0,train
6706,834,central,80,mobile_electronics,4.16,2026-04-15 04:07:35,28481.78,0.0916,False,3,429.3,274,6,chrome,2024-12-03,498,1,0,0.18,0,0.3897058823529412,0.28579675653773634,1,train
6071,1131,central,99,books_stationery,4.19,2026-04-15 04:50:14,761.7,0.0921,False,3,473.7,1297,14,edge,2025-06-17,302,0,0,0.18,0,0.0948905109489051,0.058581146643930535,0,train
4060,1022,north,82,mobile_electronics,4.38,2026-04-15 05:21:01,18576.03,0.1013,False,1,216.5,116,10,firefox,2024-10-11,551,3,1,0.3333333333333333,2,0.39119804400978,0.20687068969647432,0,train
9386,583,south,65,beauty_personal_care,3.51,2026-04-15 05:23:02,1007.16,0.1411,True,2,199.1,1161,12,edge,2024-11-06,525,4,1,0.25,1,0.09226932668329177,0.2100933000413173,1,train
9980,1282,central,116,sports_fitness,3.73,2026-04-15 06:04:44,1531.37,0.2098,False,2,200.7,873,17,chrome,2026-02-19,55,5,1,0.2,2,0.22549019607843138,0.09169041941473828,0,train
5554,368,west,17,footwear,3.69,2026-04-15 06:40:21,4151.52,0.0245,False,3,168.0,1407,14,firefox,2025-04-10,370,5,0,0.0,0,0.1687041564792176,0.0551170046154654,0,train
5431,463,north,93,books_stationery,3.25,2026-04-15 06:43:12,305.37,0.174,True,1,192.9,1165,8,firefox,2026-02-26,48,1,0,0.0,0,0.09466019417475728,0.04301576653440283,0,train
4329,689,east,10,fashion_apparel,3.8,2026-04-15 06:57:47,3710.73,0.2162,False,2,308.3,1454,17,chrome,2025-07-15,274,4,1,0.25,2,0.1561771561771562,0.08785062012878882,0,train
2594,954,east,101,books_stationery,5.0,2026-04-15 07:04:33,248.25,0.1636,True,1,187.4,836,12,chrome,2025-07-02,287,4,1,0.25,1,0.09443099273607748,0.20640891191922073,0,train
7906,437,south,14,fashion_apparel,4.44,2026-04-15 07:18:02,981.65,0.0367,True,2,238.2,535,12,edge,2025-10-14,183,3,0,0.0,1,0.1558139534883721,0.10229262710077258,0,train
4552,132,central,86,mobile_electronics,3.39,2026-04-15 07:25:49,10051.29,0.1247,False,1,87.4,1114,15,edge,2025-10-04,193,4,0,0.0,2,0.3902439024390244,0.10697114317523984,0,train
3478,1058,central,21,footwear,3.72,2026-04-15 08:06:37,3178.14,0.1378,False,2,154.6,1212,23,firefox,2026-03-15,31,1,0,0.0,0,0.16829268292682928,0.0557997494348602,0,train
18,303,east,33,electronics_accessories,3.79,2026-04-15 08:22:06,2432.38,0.2082,True,3,344.8,803,3,edge,2024-08-26,597,3,0,0.0,1,0.12106537530266344,0.2525243046744896,0,train
369,724,east,62,beauty_personal_care,4.28,2026-04-15 08:26:10,1377.9,0.0792,False,2,55.2,539,5,firefox,2024-11-15,516,2,0,0.0,0,0.0945273631840796,0.06750123746081002,0,train
3674,111,west,19,footwear,4.16,2026-04-15 08:27:23,1459.6,0.0546,False,1,342.9,1092,22,chrome,2025-03-12,399,5,0,0.0,2,0.1678832116788321,0.027716204748279242,0,train
9273,1232,east,7,fashion_apparel,3.99,2026-04-15 09:47:13,474.06,0.1379,True,1,150.7,850,8,firefox,2026-02-15,59,1,0,0.0,1,0.1554524361948956,0.012411735496045491,0,train
6157,675,south,113,sports_fitness,3.68,2026-04-15 10:15:29,5958.18,0.1118,True,3,320.9,938,7,firefox,2025-11-24,142,2,0,0.0,1,0.22493887530562348,0.35156214446904,1,train
2180,695,west,11,fashion_apparel,4.22,2026-04-15 10:27:42,2634.43,0.1541,False,2,406.1,1373,2,safari,2024-10-24,538,1,0,0.0,1,0.1550925925925926,0.2023351907171328,0,train
334,1340,central,45,electronics_accessories,4.28,2026-04-15 11:05:20,1283.3,0.2444,False,2,267.1,638,4,chrome,2025-06-18,301,2,2,1.0,0,0.12077294685990338,0.1853272615010121,0,train
1076,631,west,87,mobile_electronics,4.07,2026-04-15 12:16:09,26658.1,0.2449,False,3,136.2,79,5,chrome,2026-02-17,57,1,0,0.0,0,0.38929440389294406,0.3360655870177196,1,train
6850,1120,central,100,books_stationery,4.38,2026-04-15 12:17:42,347.84,0.1221,False,1,181.3,1206,12,edge,2025-08-20,238,2,2,1.0,0,0.09420289855072464,0.38221380362725843,1,train
2306,133,north,79,mobile_electronics,5.0,2026-04-15 12:46:42,14234.7,0.054,True,2,57.8,484,11,chrome,2024-10-25,537,1,0,0.0,1,0.3907766990291262,0.23328454247397445,0,train
5050,1224,south,103,books_stationery,4.6,2026-04-15 16:38:51,1201.23,0.1004,False,3,123.9,1067,20,edge,2025-12-17,119,4,2,0.5,1,0.0963855421686747,0.06602292637548,1,train
1859,428,north,96,books_stationery,3.75,2026-04-15 17:01:55,527.35,0.0839,False,1,255.7,244,0,edge,2026-04-08,7,0,0,0.18,0,0.0985576923076923,0.04767130293297854,1,train
3970,374,central,44,electronics_accessories,3.11,2026-04-15 17:11:59,1278.58,0.0798,False,2,212.5,806,12,edge,2025-05-23,327,6,2,0.3333333333333333,3,0.12048192771084337,0.12335784191961577,0,train
6222,188,east,19,footwear,4.16,2026-04-15 17:54:02,3926.35,0.1077,True,3,223.2,54,10,in_app_webview,2025-05-29,321,2,1,1.0,0,0.16747572815533981,0.5232784846877676,0,train
2231,300,east,89,mobile_electronics,3.12,2026-04-15 18:47:20,18011.32,0.0674,False,1,210.7,646,5,safari,2024-09-04,588,2,0,0.0,1,0.3898305084745763,0.18109815054958292,0,train
5173,346,west,106,sports_fitness,3.96,2026-04-15 22:00:49,2491.36,0.1191,False,3,266.0,818,2,edge,2025-02-25,414,1,1,1.0,1,0.22682926829268293,0.7220540832467407,1,train
1810,1199,north,47,home_kitchen,3.71,2026-04-15 22:13:10,1505.38,0.1173,True,1,240.6,1357,10,chrome,2026-04-07,8,2,0,0.0,2,0.1658291457286432,0.18766103137548407,0,train
700,858,south,101,books_stationery,5.0,2026-04-15 22:49:10,597.98,0.2053,False,3,371.2,1463,5,safari,2024-09-30,562,3,0,0.0,1,0.10071942446043165,0.04552533496825748,0,train
3266,637,east,70,beauty_personal_care,4.79,2026-04-15 23:10:33,867.77,0.069,False,2,316.9,286,11,safari,2025-02-09,430,2,0,0.0,1,0.09429280397022333,0.04784266843373757,0,train
3230,721,central,14,fashion_apparel,4.44,2026-04-16 00:47:14,986.4,0.29,False,2,259.8,1251,18,safari,2024-11-30,502,2,0,0.0,0,0.15473441108545036,0.0598305165193947,0,train
9784,1189,west,59,home_kitchen,4.01,2026-04-16 00:55:42,2562.94,0.0764,False,1,212.8,1421,21,firefox,2025-10-13,185,2,0,0.0,0,0.16541353383458646,0.16693159344844238,0,train
7615,1334,east,82,mobile_electronics,4.38,2026-04-16 01:22:03,35320.56,0.1934,False,2,82.8,489,9,firefox,2026-04-10,6,0,0,0.18,0,0.3888888888888889,0.1444180052113128,0,train
8629,990,south,10,fashion_apparel,3.8,2026-04-16 02:01:24,3772.68,0.2485,True,2,198.0,189,10,edge,2026-03-27,20,1,0,0.0,1,0.1543778801843318,0.15204351236850894,1,train
5906,1003,west,46,home_kitchen,3.22,2026-04-16 02:27:08,1490.85,0.0691,False,1,220.7,1339,17,edge,2025-10-07,191,3,3,1.0,1,0.165,0.09168570563775083,0,train
9428,709,south,27,footwear,4.45,2026-04-16 03:05:39,1606.58,0.0286,False,2,117.1,214,2,safari,2025-08-07,252,3,0,0.0,0,0.16707021791767554,0.0776325242487236,0,train
4604,721,central,37,electronics_accessories,4.49,2026-04-16 04:03:01,1710.59,0.0673,False,3,404.3,1165,17,in_app_webview,2024-11-30,502,3,0,0.0,1,0.1201923076923077,0.09721474642343023,0,train
708,59,central,58,home_kitchen,3.27,2026-04-16 05:19:29,2302.33,0.2099,True,3,240.6,980,8,edge,2026-02-22,53,2,1,0.5,1,0.16458852867830423,0.130046572048948,0,train
5041,766,north,27,footwear,4.45,2026-04-16 05:37:15,733.08,0.0907,False,1,128.7,78,12,chrome,2026-03-21,26,2,0,0.0,2,0.16666666666666666,0.01956788376756952,0,train
6138,1022,north,46,home_kitchen,3.22,2026-04-16 05:40:40,3867.71,0.0597,False,3,284.5,301,9,in_app_webview,2024-10-11,552,4,1,0.25,3,0.16417910447761194,0.13394927691951478,0,train
4405,320,south,60,home_kitchen,2.89,2026-04-16 06:38:15,1791.09,0.1401,True,1,118.2,1284,13,safari,2026-03-13,34,1,0,0.0,1,0.16377171215880892,0.14981340465708065,1,train
6884,82,south,6,fashion_apparel,4.05,2026-04-16 06:58:55,1574.26,0.123,False,1,267.8,1286,5,chrome,2025-07-09,281,2,0,0.0,2,0.15632183908045977,0.030086845049057526,0,train
7087,268,east,40,electronics_accessories,3.53,2026-04-16 07:11:50,1479.71,0.0467,True,1,884.2,348,16,safari,2025-05-03,348,3,0,0.0,1,0.11990407673860912,0.11219535711304188,0,train
1525,1268,central,77,mobile_electronics,3.98,2026-04-16 07:45:51,13904.08,0.0126,False,1,100.2,211,2,chrome,2025-05-22,329,0,0,0.18,0,0.38795180722891565,0.2823171301636348,0,train
4482,352,south,100,books_stationery,4.38,2026-04-16 08:06:28,737.56,0.1019,False,2,267.5,760,2,firefox,2024-09-21,572,1,1,1.0,0,0.10047846889952153,0.2615438861480179,1,train
7177,393,central,7,fashion_apparel,3.99,2026-04-16 10:57:03,413.71,0.2271,False,1,130.6,1330,20,safari,2025-05-18,333,2,1,0.5,1,0.1559633027522936,0.08074473266995771,0,train
7564,423,central,108,sports_fitness,3.89,2026-04-16 11:37:34,1988.25,0.0044,False,2,90.6,182,14,edge,2026-03-11,36,2,0,0.0,2,0.22871046228710462,0.04718644967147867,0,train
5781,801,south,88,mobile_electronics,4.14,2026-04-16 12:18:37,21829.91,0.0898,False,1,320.7,1493,4,firefox,2024-08-27,597,3,2,0.6666666666666666,3,0.3870192307692308,0.133766549375668,0,train
1990,795,west,53,home_kitchen,3.53,2026-04-16 12:54:42,1015.83,0.2862,False,1,272.4,1398,18,safari,2025-07-05,285,1,0,0.0,1,0.16584158415841585,0.04826265790935524,0,train
5035,870,north,49,home_kitchen,3.64,2026-04-16 14:35:51,7715.12,0.1154,True,3,133.5,1068,11,safari,2024-09-17,576,1,0,0.0,0,0.1654320987654321,0.36360427334577533,0,train
5157,1360,east,18,footwear,3.82,2026-04-16 14:50:04,2612.82,0.0441,False,2,547.5,686,11,in_app_webview,2025-05-17,334,4,0,0.0,1,0.16626506024096385,0.08753562799344691,0,train
8852,519,west,88,mobile_electronics,4.14,2026-04-16 15:12:29,19373.7,0.1586,False,1,318.8,1230,4,firefox,2025-08-07,252,4,0,0.0,1,0.38609112709832133,0.3202333952284513,0,train
2505,75,north,15,fashion_apparel,4.16,2026-04-16 15:40:51,932.41,0.2682,False,1,289.6,619,22,firefox,2026-01-11,95,1,0,0.0,0,0.15560640732265446,0.21038108303746292,1,train
9297,825,west,50,home_kitchen,4.4,2026-04-16 16:24:17,5337.06,0.131,True,3,154.2,345,2,safari,2025-11-25,142,1,0,0.18,0,0.16502463054187191,0.3549472799898165,1,train
1554,323,south,3,fashion_apparel,4.49,2026-04-16 16:45:00,3267.31,0.0709,False,3,343.6,233,11,in_app_webview,2025-11-18,149,4,1,0.3333333333333333,2,0.15753424657534246,0.04233511049380958,0,train
6581,1173,central,109,sports_fitness,4.49,2026-04-16 17:03:50,4738.02,0.1063,False,3,144.7,1000,18,safari,2025-06-05,315,3,0,0.0,2,0.22815533980582525,0.08057984326590753,0,train
8247,556,south,26,footwear,4.03,2026-04-16 19:05:16,2366.64,0.1108,False,1,88.5,1262,4,chrome,2025-08-28,231,3,0,0.0,0,0.1658653846153846,0.15323084305711818,0,train
9888,1414,south,24,footwear,2.95,2026-04-16 19:19:45,4827.62,0.0652,False,3,294.6,249,11,safari,2026-03-30,17,1,1,1.0,1,0.16546762589928057,0.5402679255115893,1,train
7730,897,central,113,sports_fitness,3.68,2026-04-16 19:20:24,3325.17,0.1862,True,2,134.5,677,19,edge,2025-09-01,227,2,0,0.0,0,0.22760290556900725,0.0649903004617408,0,train
9347,144,east,77,mobile_electronics,3.98,2026-04-16 20:26:39,9912.48,0.249,False,1,340.5,1033,9,edge,2025-06-18,302,3,0,0.0,1,0.38516746411483255,0.12939205618221658,0,train
7572,1432,west,14,fashion_apparel,4.44,2026-04-16 20:29:31,1805.48,0.0974,False,3,265.3,498,17,firefox,2025-01-03,468,1,0,0.0,1,0.1571753986332574,0.06606909277438032,0,train
1689,307,north,73,beauty_personal_care,3.84,2026-04-16 21:08:54,2553.58,0.2149,True,3,61.8,159,19,edge,2025-03-31,381,2,0,0.0,0,0.09405940594059406,0.21482294712890052,0,train
3474,847,south,98,books_stationery,3.88,2026-04-16 21:27:20,440.72,0.0823,False,2,163.6,591,3,in_app_webview,2024-12-13,489,1,0,0.0,0,0.1026252983293556,0.02358719218495574,0,train
8661,42,south,50,home_kitchen,4.4,2026-04-16 21:35:49,5303.33,0.0927,False,3,252.0,592,3,chrome,2026-03-05,42,1,0,0.0,1,0.16707616707616707,0.1480768893094548,0,train
323,779,south,9,fashion_apparel,5.0,2026-04-16 23:03:44,582.52,0.1113,False,1,300.3,1168,1,firefox,2025-03-08,404,3,1,0.3333333333333333,0,0.15681818181818183,0.015606372067882807,0,train
8194,298,north,87,mobile_electronics,4.07,2026-04-16 23:04:26,17650.39,0.0555,False,1,429.3,1467,3,in_app_webview,2025-07-11,279,4,0,0.0,0,0.38424821002386633,0.18612183037809218,1,train
5055,761,north,31,electronics_accessories,3.37,2026-04-16 23:12:19,259.38,0.1102,True,1,54.6,424,18,edge,2024-12-27,475,6,3,0.5,3,0.11961722488038277,0.059109775551005155,0,train
4560,473,west,110,sports_fitness,3.64,2026-04-16 23:30:10,2270.52,0.0541,True,2,352.5,147,5,chrome,2025-07-06,284,1,0,0.0,0,0.22705314009661837,0.12078505825821637,0,train
2910,142,north,26,footwear,4.03,2026-04-17 00:02:31,7333.31,0.3526,True,3,245.4,836,4,in_app_webview,2025-01-25,447,1,0,0.18,0,0.1674641148325359,0.23203762912924683,0,train
3681,885,north,37,electronics_accessories,4.49,2026-04-17 01:38:23,1246.02,0.2517,False,3,322.5,529,4,firefox,2026-04-15,2,0,0,0.18,0,0.11933174224343675,0.09864851804218924,0,train
2825,725,east,38,electronics_accessories,5.0,2026-04-17 02:35:19,553.32,0.1247,False,1,334.3,683,21,chrome,2026-03-25,23,0,0,0.18,0,0.11904761904761904,0.09235343458148974,0,train
2322,1496,west,80,mobile_electronics,4.16,2026-04-17 04:13:23,27275.36,0.0119,False,3,213.4,938,18,firefox,2025-07-05,286,5,0,0.0,1,0.38571428571428573,0.2268021398558211,1,train
2445,1391,north,18,footwear,3.82,2026-04-17 05:22:10,1155.66,0.0881,False,1,153.0,365,21,in_app_webview,2025-04-03,379,3,1,0.3333333333333333,2,0.16706443914081145,0.18758108305831842,1,train
5366,569,south,94,books_stationery,3.94,2026-04-17 05:57:20,683.01,0.1681,False,1,384.0,1337,20,in_app_webview,2025-12-09,129,3,2,0.6666666666666666,2,0.10238095238095238,0.1549165471651006,0,train
6525,981,west,47,home_kitchen,3.71,2026-04-17 06:05:56,3241.71,0.1496,True,3,247.6,469,1,edge,2025-10-31,168,7,4,0.6,2,0.16666666666666666,0.341619490179876,1,train
5530,282,south,23,footwear,3.89,2026-04-17 06:26:22,2226.39,0.1116,False,1,154.1,1060,9,chrome,2025-08-15,245,4,0,0.0,0,0.16904761904761906,0.05550237539535237,0,train
745,111,west,72,beauty_personal_care,4.63,2026-04-17 07:26:32,1317.17,0.0339,False,3,292.0,518,12,edge,2025-03-12,401,6,0,0.0,3,0.09382716049382717,0.07571459772564675,0,train
9411,14,south,52,home_kitchen,3.59,2026-04-17 09:06:52,2947.79,0.1566,True,3,258.2,882,11,firefox,2026-03-07,41,0,0,0.18,0,0.1687041564792176,0.14527627483703973,0,train
9225,1326,central,89,mobile_electronics,3.12,2026-04-17 09:30:29,18782.59,0.1233,True,1,152.2,332,9,firefox,2025-01-05,467,3,3,1.0,0,0.38717339667458434,0.7729616328766373,1,train
1338,1462,east,89,mobile_electronics,3.12,2026-04-17 10:08:39,31276.55,0.1053,False,2,484.1,311,6,safari,2025-04-08,374,5,0,0.0,0,0.3886255924170616,0.40639631186377995,0,train
8243,1488,west,49,home_kitchen,3.64,2026-04-17 10:42:48,1749.26,0.2004,True,1,224.9,1449,18,edge,2024-08-19,606,4,1,0.25,0,0.16829268292682928,0.41130051397844847,1,train
6315,1069,south,12,fashion_apparel,4.06,2026-04-17 11:41:11,1301.15,0.066,False,1,95.7,766,16,in_app_webview,2025-04-23,359,6,1,0.0,1,0.1564625850340136,0.0498243871564576,0,train
7525,795,west,62,beauty_personal_care,4.28,2026-04-17 11:45:50,1175.33,0.0361,False,2,309.5,82,1,edge,2025-07-05,286,2,0,0.0,2,0.09359605911330049,0.07286520729765723,0,train
7099,813,east,66,beauty_personal_care,3.31,2026-04-17 12:16:41,1297.22,0.0249,False,3,529.1,361,6,edge,2026-01-09,98,0,0,0.18,0,0.09336609336609336,0.0518390127176169,0,train
239,14,south,45,electronics_accessories,4.28,2026-04-17 12:57:00,1044.94,0.1321,False,1,358.2,152,16,chrome,2026-03-07,41,1,0,0.0,1,0.1187648456057007,0.042807178138465816,0,train
9929,652,south,72,beauty_personal_care,4.63,2026-04-17 14:52:12,1182.89,0.0832,True,3,181.3,671,6,in_app_webview,2025-12-16,122,9,3,0.25,3,0.09313725490196079,0.030283161587375654,0,train
9523,1379,central,97,books_stationery,4.27,2026-04-17 15:05:26,733.81,0.0661,False,2,149.4,1491,20,safari,2025-08-27,233,6,1,0.16666666666666666,1,0.1021377672209026,0.08612824482391494,0,train
