order_id,customer_id,timestamp,split,return_rate_90d,category_return_rate,is_cod,order_value,discount_pct,delivery_distance_km,previous_returns,customer_age_days,previous_orders,product_rating,orders_last_30d,region_code,browser_family,device_age_days,session_hour,returned
1708,134,2026-04-11 11:42:12,train,0.0,0.11311053984575835,False,686.56,0.1431,204.6,0,185,1,4.28,0,central,chrome,171,6,0
4561,637,2026-04-11 12:24:23,train,0.0,0.16839378238341968,False,2944.76,0.0885,100.8,0,426,1,3.53,0,east,safari,271,1,0
8012,1453,2026-04-11 12:39:32,train,0.0,0.16795865633074936,True,1810.95,0.0295,185.8,0,562,2,3.8,0,central,in_app_webview,1062,0,0
2516,1244,2026-04-11 13:24:34,train,1.0,0.08974358974358974,True,1928.11,0.2239,262.4,2,237,2,4.19,0,central,edge,735,19,1
697,152,2026-04-11 13:34:34,train,0.5,0.3852040816326531,False,21090.06,0.112,181.6,1,391,2,3.39,1,north,safari,1454,20,1
3969,913,2026-04-11 14:21:04,train,0.0,0.38676844783715014,True,18665.1,0.0225,105.0,0,321,4,4.38,0,central,edge,493,10,0
8420,687,2026-04-11 16:39:55,train,0.0,0.11282051282051282,True,626.24,0.1408,87.3,0,298,2,3.11,0,south,edge,30,8,0
579,1135,2026-04-11 16:50:23,train,0.2,0.11253196930946291,True,2380.04,0.1514,186.4,1,144,5,3.79,1,north,firefox,755,3,1
3099,1094,2026-04-11 18:39:47,train,0.18,0.1566265060240964,True,1413.02,0.1385,321.3,0,309,1,4.44,0,north,safari,1089,9,0
7153,1146,2026-04-11 19:06:23,train,0.0,0.16666666666666666,False,3957.92,0.1329,341.2,0,242,3,4.66,0,north,in_app_webview,611,9,0
3187,501,2026-04-11 19:10:33,train,0.0,0.11479591836734694,True,851.77,0.0599,113.3,0,516,1,4.28,0,central,in_app_webview,286,17,1
7359,1146,2026-04-11 20:01:38,train,0.0,0.15625,True,541.28,0.0753,518.4,0,242,4,3.99,1,north,edge,294,9,0
2193,917,2026-04-11 20:14:03,train,0.0,0.11704834605597965,False,989.39,0.0383,294.4,0,197,5,5.0,0,west,chrome,901,10,0
8263,116,2026-04-11 21:24:50,train,1.0,0.09207161125319693,False,554.43,0.0829,164.9,1,178,1,3.89,1,north,safari,1267,11,0
3043,1261,2026-04-11 23:31:21,train,0.0,0.23173803526448364,False,1567.05,0.1936,329.4,0,403,2,3.73,0,north,in_app_webview,1234,5,0
2549,374,2026-04-11 23:33:28,train,0.4,0.16624685138539042,True,5500.93,0.0875,260.8,2,323,5,4.66,2,central,safari,551,3,0
3152,129,2026-04-11 23:36:21,train,0.0,0.116751269035533,True,1507.41,0.1822,380.3,0,174,3,4.49,1,south,safari,892,21,1
9527,1349,2026-04-11 23:54:53,train,0.0,0.1189873417721519,False,1773.27,0.0931,63.9,0,55,3,4.49,2,south,chrome,24,6,0
4292,1394,2026-04-12 01:03:09,train,1.0,0.09669211195928754,False,2550.02,0.0562,366.2,1,50,1,3.94,0,central,in_app_webview,21,0,0
3572,1257,2026-04-12 01:08:16,train,1.0,0.38578680203045684,False,36258.29,0.2148,66.0,3,437,3,4.0,1,central,in_app_webview,123,5,1
8721,405,2026-04-12 01:50:53,train,0.0,0.23115577889447236,False,937.78,0.0457,152.4,0,231,2,3.89,1,south,firefox,276,13,0
1776,124,2026-04-12 02:07:05,train,1.0,0.09183673469387756,False,426.55,0.0915,414.5,1,251,1,4.28,0,north,firefox,1011,19,0
9229,632,2026-04-12 05:20:32,train,0.5,0.16752577319587628,False,2925.24,0.082,67.3,1,358,4,3.27,1,central,edge,1359,9,0
3760,677,2026-04-12 05:45:13,train,1.0,0.1658291457286432,False,1907.78,0.1152,268.1,3,170,3,2.95,1,north,firefox,331,16,1
8376,1489,2026-04-12 05:51:15,train,0.0,0.11868686868686869,True,747.51,0.1628,243.8,0,519,4,3.37,0,central,chrome,575,17,0
4654,272,2026-04-12 06:15:36,train,0.5,0.11838790931989925,False,1450.93,0.2443,187.4,1,585,2,4.12,0,south,in_app_webview,1217,5,1
4897,618,2026-04-12 06:42:56,train,0.25,0.15587529976019185,False,1182.2,0.08,86.9,1,404,5,4.16,1,east,edge,182,11,0
7100,1294,2026-04-12 07:22:45,train,0.5,0.09644670050761421,True,1606.47,0.1106,217.4,2,598,4,3.95,2,east,in_app_webview,1260,22,0
7238,116,2026-04-12 07:56:43,train,0.5,0.0916030534351145,False,1177.47,0.172,242.5,1,179,2,3.51,2,north,edge,394,2,0
9359,1043,2026-04-12 08:15:10,train,0.0,0.09137055837563451,True,460.47,0.0668,360.2,0,293,1,3.51,0,central,edge,1368,21,0
2167,86,2026-04-12 09:37:46,train,0.0,0.23057644110275688,False,2128.38,0.088,230.8,0,81,1,3.25,1,south,edge,968,20,0
8431,633,2026-04-12 10:03:37,train,0.0,0.16791979949874686,True,8174.18,0.0208,353.5,0,279,2,4.66,0,east,safari,459,17,1
6727,1288,2026-04-12 10:05:37,train,0.18,0.09620253164556962,True,673.38,0.0993,353.3,0,427,0,3.25,0,north,safari,527,11,0
6173,1176,2026-04-12 10:34:08,train,0.0,0.38734177215189874,False,42096.89,0.0485,146.3,0,350,2,4.1,1,east,in_app_webview,432,9,0
518,670,2026-04-12 11:26:52,train,0.0,0.23,False,4945.65,0.2326,249.5,0,503,3,4.49,1,central,safari,1167,9,0
7640,152,2026-04-12 11:39:59,train,0.6666666666666666,0.09595959595959595,False,204.56,0.1173,171.4,2,392,3,3.88,2,north,chrome,939,2,0
507,211,2026-04-12 11:54:56,train,0.0,0.09571788413098237,False,969.81,0.0758,443.9,0,407,4,4.14,1,south,edge,500,23,0
9496,392,2026-04-12 12:57:01,train,0.0,0.15550239234449761,False,2373.22,0.0751,270.7,0,468,2,4.39,1,south,safari,1410,10,0
3132,900,2026-04-12 14:11:09,train,0.18,0.12060301507537688,False,861.21,0.1137,304.2,0,144,0,4.28,0,west,in_app_webview,201,3,1
6957,518,2026-04-12 15:56:02,train,0.0,0.12280701754385964,True,627.72,0.0448,72.4,0,552,4,3.37,0,west,chrome,1159,22,0
2026,1197,2026-04-12 15:58:02,train,0.0,0.22942643391521197,False,4219.79,0.0863,245.1,0,71,1,3.64,0,north,in_app_webview,597,19,0
3377,270,2026-04-12 16:19:28,train,0.0,0.17,True,9720.89,0.1354,311.4,0,162,3,4.03,0,north,chrome,1143,9,0
8573,309,2026-04-12 17:07:25,train,0.0,0.15513126491646778,False,1020.6,0.1606,93.3,0,367,1,4.16,0,north,in_app_webview,832,4,0
4075,992,2026-04-12 18:38:27,train,0.0,0.1225,False,1370.87,0.168,224.5,0,193,3,4.28,2,south,firefox,1442,10,0
6357,988,2026-04-12 19:53:22,train,0.0,0.38636363636363635,False,34043.15,0.0451,488.4,0,367,5,3.66,2,north,chrome,746,20,0
5374,45,2026-04-12 22:27:12,train,0.2,0.09547738693467336,True,562.21,0.1267,123.6,1,551,5,5.0,0,south,firefox,1433,3,0
7654,1319,2026-04-13 00:21:37,train,0.3333333333333333,0.22885572139303484,False,5013.73,0.0646,134.9,1,269,3,3.68,1,north,in_app_webview,390,11,0
9884,335,2026-04-13 01:02:33,train,1.0,0.09523809523809523,False,945.05,0.2078,174.2,1,261,1,3.95,0,east,in_app_webview,63,2,0
3166,1271,2026-04-13 02:28:15,train,0.18,0.16957605985037408,True,3191.75,0.0371,180.5,0,328,0,4.03,0,west,firefox,244,20,0
1463,398,2026-04-13 03:13:01,train,0.0,0.16709511568123395,False,4409.45,0.1303,126.8,0,457,4,3.22,1,central,in_app_webview,1369,11,0
2017,53,2026-04-13 03:21:41,train,0.0,0.095,False,853.31,0.0845,461.7,0,332,1,3.75,0,east,chrome,371,1,0
6842,623,2026-04-13 04:18:45,train,0.0,0.09113924050632911,False,1739.7,0.1793,275.6,0,480,3,3.51,2,east,in_app_webview,760,11,0
8202,852,2026-04-13 04:28:49,train,0.18,0.09476309226932668,False,543.62,0.186,204.9,0,7,0,4.27,0,west,safari,90,15,0
9926,742,2026-04-13 05:35:38,train,0.0,0.16666666666666666,False,2171.03,0.0115,267.1,0,36,1,3.59,1,west,safari,1016,11,0
5786,80,2026-04-13 07:47:02,train,0.0,0.15476190476190477,True,1120.15,0.0663,264.7,0,105,1,4.49,1,west,firefox,946,8,0
7062,1290,2026-04-13 08:37:31,train,0.0,0.12219451371571072,True,2292.32,0.149,32.7,0,140,2,4.68,1,central,in_app_webview,1437,3,0
2649,977,2026-04-13 09:59:55,train,0.0,0.16624040920716113,True,1881.45,0.0854,149.4,0,532,6,3.42,0,east,chrome,1295,2,0
1367,160,2026-04-13 10:16:00,train,0.18,0.3853904282115869,True,19168.59,0.2034,105.5,0,20,0,4.1,0,south,firefox,1153,13,1
4645,204,2026-04-13 10:35:37,train,0.0,0.12189054726368159,False,2435.66,0.2078,364.7,0,83,1,4.28,0,north,firefox,334,6,0
5939,394,2026-04-13 10:44:43,train,0.5,0.1543942992874109,True,626.93,0.0731,328.9,1,157,3,5.0,1,west,edge,926,3,1
9957,33,2026-04-13 11:39:10,train,0.0,0.15639810426540285,True,497.19,0.1561,476.3,0,534,2,3.36,0,central,safari,1175,11,0
2224,1138,2026-04-13 13:57:50,train,0.0,0.12158808933002481,False,2745.32,0.1526,181.6,0,330,5,3.88,1,west,edge,1456,8,1
639,1184,2026-04-13 14:03:49,train,0.5,0.15602836879432624,True,587.33,0.221,137.0,1,269,2,5.0,0,central,in_app_webview,1116,17,0
855,78,2026-04-13 15:09:28,train,0.0,0.1691542288557214,False,4358.39,0.1428,206.8,0,434,5,4.66,2,west,firefox,1097,16,0
4111,968,2026-04-13 16:39:42,train,0.0,0.12376237623762376,False,1115.75,0.0616,360.8,0,367,2,3.53,0,west,in_app_webview,370,3,0
3017,768,2026-04-13 17:47:23,train,0.0,0.1687344913151365,False,4483.01,0.025,410.9,0,246,4,3.69,1,west,edge,1351,8,0
7308,469,2026-04-13 18:29:25,train,0.0,0.15566037735849056,True,864.5,0.0976,222.4,0,468,2,3.99,2,central,firefox,445,20,0
5505,25,2026-04-13 18:30:06,train,1.0,0.16831683168316833,False,3119.17,0.1039,425.5,1,22,1,3.82,1,west,safari,382,0,0
5340,1114,2026-04-13 19:34:42,train,0.0,0.16790123456790124,True,971.02,0.2037,154.2,0,385,2,3.84,0,east,chrome,882,11,0
6021,292,2026-04-13 19:42:27,train,0.75,0.0945273631840796,False,615.75,0.0468,379.3,3,404,4,4.27,1,central,edge,1109,21,0
2639,209,2026-04-13 19:42:57,train,0.2,0.16748768472906403,True,5982.73,0.1242,458.2,1,407,6,3.89,5,south,chrome,1206,15,1
2810,1068,2026-04-13 19:52:02,train,1.0,0.16953316953316952,False,5349.51,0.2053,175.5,1,126,1,5.0,1,west,in_app_webview,272,2,0
159,1439,2026-04-13 20:34:52,train,0.0,0.12345679012345678,True,1629.51,0.0696,443.7,1,366,4,4.37,0,central,edge,345,23,0
2482,910,2026-04-13 20:55:25,train,0.0,0.228287841191067,False,3731.88,0.1283,311.0,0,534,3,3.31,0,north,edge,1388,20,0
4312,201,2026-04-13 22:34:45,train,0.0,0.12315270935960591,False,1403.28,0.037,330.0,0,330,7,4.37,2,south,firefox,507,20,0
6029,950,2026-04-13 23:11:43,train,0.0,0.15529411764705883,True,564.96,0.1113,197.7,0,396,3,3.99,1,north,firefox,73,23,0
359,1382,2026-04-14 00:02:07,train,1.0,0.09090909090909091,True,2619.82,0.09,161.8,1,392,1,3.97,0,south,firefox,872,14,1
9582,76,2026-04-14 00:25:55,train,0.3333333333333333,0.3869346733668342,True,24142.11,0.1101,343.9,1,250,4,4.14,0,south,safari,844,19,1
3863,1387,2026-04-14 01:20:35,train,0.0,0.12285012285012285,False,2348.77,0.0941,226.4,1,187,3,4.28,1,central,safari,914,10,0
3604,496,2026-04-14 01:59:38,train,0.0,0.12254901960784313,True,671.61,0.0962,249.8,0,297,4,4.12,1,north,firefox,647,19,0
2423,1194,2026-04-14 02:32:57,train,0.0,0.09319899244332494,True,2236.83,0.2074,350.7,0,81,3,3.84,0,east,chrome,1370,5,0
6659,344,2026-04-14 02:58:10,train,0.18,0.16581632653061223,True,1099.03,0.0137,524.3,0,221,0,3.59,0,central,edge,419,11,0
8022,1130,2026-04-14 04:47:29,train,0.25,0.16911764705882354,False,7259.05,0.0825,194.7,1,121,5,4.66,2,north,firefox,1368,17,0
8969,233,2026-04-14 05:04:13,train,0.0,0.09429280397022333,True,828.18,0.0609,213.0,0,589,4,5.0,0,west,safari,185,22,0
9423,398,2026-04-14 05:35:33,train,0.0,0.09296482412060302,False,1034.12,0.1889,169.6,0,458,5,3.89,2,central,safari,1010,0,0
5903,645,2026-04-14 06:15:03,train,0.18,0.22772277227722773,False,4411.02,0.0661,90.3,0,31,0,4.49,0,south,firefox,1362,5,0
9868,654,2026-04-14 06:25:15,train,0.18,0.12224938875305623,False,1703.14,0.1867,179.1,0,6,0,4.28,0,east,firefox,1083,10,0
7657,1220,2026-04-14 07:11:17,train,0.0,0.09273182957393483,True,398.51,0.2548,254.0,0,277,2,4.28,0,north,firefox,744,5,0
7214,306,2026-04-14 07:25:28,train,0.0,0.09405940594059406,False,1250.13,0.1926,234.0,0,499,1,4.38,1,north,edge,1070,14,0
2129,858,2026-04-14 08:06:00,train,0.0,0.38847117794486213,False,69958.65,0.1909,230.9,0,561,2,4.1,0,south,edge,1252,8,0
6631,1470,2026-04-14 08:18:46,train,0.0,0.09382716049382717,False,1060.44,0.0466,55.2,0,559,2,2.79,0,west,safari,108,15,0
3605,980,2026-04-14 08:36:54,train,0.0,0.0925,False,2363.04,0.0404,367.2,0,183,4,2.83,0,north,firefox,485,5,0
9626,572,2026-04-14 09:05:21,train,0.0,0.16539440203562342,False,1008.94,0.0311,139.6,0,294,3,3.59,1,west,edge,8,21,0
1671,1394,2026-04-14 10:16:22,train,0.5,0.3875,False,10371.37,0.0762,184.4,1,52,2,3.39,1,central,safari,44,18,0
3780,899,2026-04-14 10:40:34,train,0.0,0.15492957746478872,False,1395.44,0.1865,243.9,0,551,2,4.48,1,south,in_app_webview,633,21,0
2552,490,2026-04-14 11:01:44,train,0.0,0.12195121951219512,False,1309.95,0.0621,182.9,0,153,2,3.53,1,central,firefox,79,16,0
4553,487,2026-04-14 11:16:46,train,0.25,0.09359605911330049,False,928.45,0.0212,38.9,1,355,4,4.14,0,central,edge,989,17,1
7901,815,2026-04-14 11:57:12,train,0.18,0.3865336658354115,False,22995.45,0.2249,211.5,0,25,0,4.19,0,south,in_app_webview,82,21,1
4963,1237,2026-04-14 13:11:56,train,0.2,0.1649746192893401,False,4491.26,0.1337,233.2,1,600,5,3.22,1,east,chrome,121,17,1
6060,7,2026-04-14 13:14:24,train,0.0,0.3880597014925373,False,12652.32,0.0932,226.0,0,540,6,4.07,1,central,safari,1485,15,0
9998,544,2026-04-14 15:27:08,train,0.0,0.1670886075949367,True,5903.12,0.1577,305.1,0,474,1,3.8,0,west,safari,1201,19,0
4953,384,2026-04-14 16:31:18,train,1.0,0.3870967741935484,False,30346.41,0.1094,368.0,2,424,2,4.07,1,central,chrome,908,2,1
7022,1207,2026-04-14 17:16:51,train,0.0,0.12165450121654502,True,1049.82,0.1198,281.4,0,221,4,5.0,1,west,edge,478,22,0
1526,80,2026-04-14 18:27:05,train,0.0,0.3886138613861386,False,58964.09,0.2049,178.7,0,106,2,3.12,1,west,safari,1022,7,0
2090,809,2026-04-14 19:50:17,train,0.0,0.09582309582309582,True,1372.62,0.0918,352.3,0,313,3,3.95,2,south,safari,411,2,0
1104,449,2026-04-14 20:01:25,train,0.0,0.38765432098765434,False,45903.08,0.025,313.5,0,216,2,3.66,1,north,in_app_webview,1230,15,0
4139,1319,2026-04-14 20:04:26,train,0.3333333333333333,0.12135922330097088,False,1624.59,0.1027,154.6,1,270,4,4.12,2,north,firefox,1139,3,0
5420,981,2026-04-14 20:35:58,train,0.75,0.09558823529411764,True,684.32,0.2246,518.0,4,165,6,4.27,1,west,chrome,500,19,0
2478,418,2026-04-14 21:15:00,train,0.0,0.2271604938271605,True,2030.54,0.1318,300.8,0,513,1,3.89,0,east,safari,1202,12,0
2597,354,2026-04-14 21:21:47,train,0.0,0.15456674473067916,False,1066.89,0.0593,253.1,0,280,3,4.49,1,north,in_app_webview,1473,19,0
1339,750,2026-04-14 21:28:30,train,0.3333333333333333,0.3866995073891626,False,48068.09,0.1614,362.1,1,486,3,4.14,1,east,chrome,956,7,1
3362,604,2026-04-14 22:25:01,train,0.0,0.22660098522167488,False,3266.59,0.1611,268.2,0,504,3,3.31,2,north,firefox,1172,20,0
1020,569,2026-04-14 23:48:01,train,1.0,0.09535452322738386,False,791.5,0.0106,217.6,2,126,2,4.6,1,south,chrome,467,18,0
613,1191,2026-04-15 02:15:27,train,0.0,0.16666666666666666,True,1930.51,0.2734,331.7,0,296,2,4.01,1,west,firefox,1076,15,0
2485,1119,2026-04-15 02:21:24,train,0.18,0.0951219512195122,False,1027.39,0.037,174.5,0,67,0,3.26,0,west,safari,1044,13,0
474,323,2026-04-15 02:31:50,train,0.0,0.3882063882063882,False,32801.09,0.2214,239.8,0,148,3,4.19,1,south,firefox,1447,10,1
2336,1057,2026-04-15 03:11:05,train,0.0,0.22604422604422605,False,8599.2,0.165,399.7,0,270,2,3.77,1,west,safari,706,0,0
2655,476,2026-04-15 03:51:37,train,1.0,0.1542056074766355,True,1870.66,0.0831,207.5,3,21,3,3.36,3,north,safari,1368,11,1
122,1041,2026-04-15 03:58:24,train,0.18,0.16624685138539042,False,2213.0,0.1387,44.9,0,80,0,3.22,0,south,in_app_webview,224,14,0
6706,834,2026-04-15 04:07:35,train,0.18,0.3897058823529412,False,28481.78,0.0916,429.3,0,498,1,4.16,0,central,chrome,274,6,1
6071,1131,2026-04-15 04:50:14,train,0.18,0.0948905109489051,False,761.7,0.0921,473.7,0,302,0,4.19,0,central,edge,1297,14,0
4060,1022,2026-04-15 05:21:01,train,0.3333333333333333,0.39119804400978,False,18576.03,0.1013,216.5,1,551,3,4.38,2,north,firefox,116,10,0
9386,583,2026-04-15 05:23:02,train,0.25,0.09226932668329177,True,1007.16,0.1411,199.1,1,525,4,3.51,1,south,edge,1161,12,1
9980,1282,2026-04-15 06:04:44,train,0.2,0.22549019607843138,False,1531.37,0.2098,200.7,1,55,5,3.73,2,central,chrome,873,17,0
5554,368,2026-04-15 06:40:21,train,0.0,0.1687041564792176,False,4151.52,0.0245,168.0,0,370,5,3.69,0,west,firefox,1407,14,0
5431,463,2026-04-15 06:43:12,train,0.0,0.09466019417475728,True,305.37,0.174,192.9,0,48,1,3.25,0,north,firefox,1165,8,0
4329,689,2026-04-15 06:57:47,train,0.25,0.1561771561771562,False,3710.73,0.2162,308.3,1,274,4,3.8,2,east,chrome,1454,17,0
2594,954,2026-04-15 07:04:33,train,0.25,0.09443099273607748,True,248.25,0.1636,187.4,1,287,4,5.0,1,east,chrome,836,12,0
7906,437,2026-04-15 07:18:02,train,0.0,0.1558139534883721,True,981.65,0.0367,238.2,0,183,3,4.44,1,south,edge,535,12,0
4552,132,2026-04-15 07:25:49,train,0.0,0.3902439024390244,False,10051.29,0.1247,87.4,0,193,4,3.39,2,central,edge,1114,15,0
3478,1058,2026-04-15 08:06:37,train,0.0,0.16829268292682928,False,3178.14,0.1378,154.6,0,31,1,3.72,0,central,firefox,1212,23,0
18,303,2026-04-15 08:22:06,train,0.0,0.12106537530266344,True,2432.38,0.2082,344.8,0,597,3,3.79,1,east,edge,803,3,0
369,724,2026-04-15 08:26:10,train,0.0,0.0945273631840796,False,1377.9,0.0792,55.2,0,516,2,4.28,0,east,firefox,539,5,0
3674,111,2026-04-15 08:27:23,train,0.0,0.1678832116788321,False,1459.6,0.0546,342.9,0,399,5,4.16,2,west,chrome,1092,22,0
9273,1232,2026-04-15 09:47:13,train,0.0,0.1554524361948956,True,474.06,0.1379,150.7,0,59,1,3.99,1,east,firefox,850,8,0
6157,675,2026-04-15 10:15:29,train,0.0,0.22493887530562348,True,5958.18,0.1118,320.9,0,142,2,3.68,1,south,firefox,938,7,1
2180,695,2026-04-15 10:27:42,train,0.0,0.1550925925925926,False,2634.43,0.1541,406.1,0,538,1,4.22,1,west,safari,1373,2,0
334,1340,2026-04-15 11:05:20,train,1.0,0.12077294685990338,False,1283.3,0.2444,267.1,2,301,2,4.28,0,central,chrome,638,4,0
1076,631,2026-04-15 12:16:09,train,0.0,0.38929440389294406,False,26658.1,0.2449,136.2,0,57,1,4.07,0,west,chrome,79,5,1
6850,1120,2026-04-15 12:17:42,train,1.0,0.09420289855072464,False,347.84,0.1221,181.3,2,238,2,4.38,0,central,edge,1206,12,1
2306,133,2026-04-15 12:46:42,train,0.0,0.3907766990291262,True,14234.7,0.054,57.8,0,537,1,5.0,1,north,chrome,484,11,0
5050,1224,2026-04-15 16:38:51,train,0.5,0.0963855421686747,False,1201.23,0.1004,123.9,2,119,4,4.6,1,south,edge,1067,20,1
1859,428,2026-04-15 17:01:55,train,0.18,0.0985576923076923,False,527.35,0.0839,255.7,0,7,0,3.75,0,north,edge,244,0,1
3970,374,2026-04-15 17:11:59,train,0.3333333333333333,0.12048192771084337,False,1278.58,0.0798,212.5,2,327,6,3.11,3,central,edge,806,12,0
6222,188,2026-04-15 17:54:02,train,1.0,0.16747572815533981,True,3926.35,0.1077,223.2,1,321,2,4.16,0,east,in_app_webview,54,10,0
2231,300,2026-04-15 18:47:20,train,0.0,0.3898305084745763,False,18011.32,0.0674,210.7,0,588,2,3.12,1,east,safari,646,5,0
5173,346,2026-04-15 22:00:49,train,1.0,0.22682926829268293,False,2491.36,0.1191,266.0,1,414,1,3.96,1,west,edge,818,2,1
1810,1199,2026-04-15 22:13:10,train,0.0,0.1658291457286432,True,1505.38,0.1173,240.6,0,8,2,3.71,2,north,chrome,1357,10,0
700,858,2026-04-15 22:49:10,train,0.0,0.10071942446043165,False,597.98,0.2053,371.2,0,562,3,5.0,1,south,safari,1463,5,0
3266,637,2026-04-15 23:10:33,train,0.0,0.09429280397022333,False,867.77,0.069,316.9,0,430,2,4.79,1,east,safari,286,11,0
3230,721,2026-04-16 00:47:14,train,0.0,0.15473441108545036,False,986.4,0.29,259.8,0,502,2,4.44,0,central,safari,1251,18,0
9784,1189,2026-04-16 00:55:42,train,0.0,0.16541353383458646,False,2562.94,0.0764,212.8,0,185,2,4.01,0,west,firefox,1421,21,0
7615,1334,2026-04-16 01:22:03,train,0.18,0.3888888888888889,False,35320.56,0.1934,82.8,0,6,0,4.38,0,east,firefox,489,9,0
8629,990,2026-04-16 02:01:24,train,0.0,0.1543778801843318,True,3772.68,0.2485,198.0,0,20,1,3.8,1,south,edge,189,10,1
5906,1003,2026-04-16 02:27:08,train,1.0,0.165,False,1490.85,0.0691,220.7,3,191,3,3.22,1,west,edge,1339,17,0
9428,709,2026-04-16 03:05:39,train,0.0,0.16707021791767554,False,1606.58,0.0286,117.1,0,252,3,4.45,0,south,safari,214,2,0
4604,721,2026-04-16 04:03:01,train,0.0,0.1201923076923077,False,1710.59,0.0673,404.3,0,502,3,4.49,1,central,in_app_webview,1165,17,0
708,59,2026-04-16 05:19:29,train,0.5,0.16458852867830423,True,2302.33,0.2099,240.6,1,53,2,3.27,1,central,edge,980,8,0
5041,766,2026-04-16 05:37:15,train,0.0,0.16666666666666666,False,733.08,0.0907,128.7,0,26,2,4.45,2,north,chrome,78,12,0
6138,1022,2026-04-16 05:40:40,train,0.25,0.16417910447761194,False,3867.71,0.0597,284.5,1,552,4,3.22,3,north,in_app_webview,301,9,0
4405,320,2026-04-16 06:38:15,train,0.0,0.16377171215880892,True,1791.09,0.1401,118.2,0,34,1,2.89,1,south,safari,1284,13,1
6884,82,2026-04-16 06:58:55,train,0.0,0.15632183908045977,False,1574.26,0.123,267.8,0,281,2,4.05,2,south,chrome,1286,5,0
7087,268,2026-04-16 07:11:50,train,0.0,0.11990407673860912,True,1479.71,0.0467,884.2,0,348,3,3.53,1,east,safari,348,16,0
1525,1268,2026-04-16 07:45:51,train,0.18,0.38795180722891565,False,13904.08,0.0126,100.2,0,329,0,3.98,0,central,chrome,211,2,0
4482,352,2026-04-16 08:06:28,train,1.0,0.10047846889952153,False,737.56,0.1019,267.5,1,572,1,4.38,0,south,firefox,760,2,1
7177,393,2026-04-16 10:57:03,train,0.5,0.1559633027522936,False,413.71,0.2271,130.6,1,333,2,3.99,1,central,safari,1330,20,0
7564,423,2026-04-16 11:37:34,train,0.0,0.22871046228710462,False,1988.25,0.0044,90.6,0,36,2,3.89,2,central,edge,182,14,0
5781,801,2026-04-16 12:18:37,train,0.6666666666666666,0.3870192307692308,False,21829.91,0.0898,320.7,2,597,3,4.14,3,south,firefox,1493,4,0
1990,795,2026-04-16 12:54:42,train,0.0,0.16584158415841585,False,1015.83,0.2862,272.4,0,285,1,3.53,1,west,safari,1398,18,0
5035,870,2026-04-16 14:35:51,train,0.0,0.1654320987654321,True,7715.12,0.1154,133.5,0,576,1,3.64,0,north,safari,1068,11,0
5157,1360,2026-04-16 14:50:04,train,0.0,0.16626506024096385,False,2612.82,0.0441,547.5,0,334,4,3.82,1,east,in_app_webview,686,11,0
8852,519,2026-04-16 15:12:29,train,0.0,0.38609112709832133,False,19373.7,0.1586,318.8,0,252,4,4.14,1,west,firefox,1230,4,0
2505,75,2026-04-16 15:40:51,train,0.0,0.15560640732265446,False,932.41,0.2682,289.6,0,95,1,4.16,0,north,firefox,619,22,1
9297,825,2026-04-16 16:24:17,train,0.18,0.16502463054187191,True,5337.06,0.131,154.2,0,142,1,4.4,0,west,safari,345,2,1
1554,323,2026-04-16 16:45:00,train,0.3333333333333333,0.15753424657534246,False,3267.31,0.0709,343.6,1,149,4,4.49,2,south,in_app_webview,233,11,0
6581,1173,2026-04-16 17:03:50,train,0.0,0.22815533980582525,False,4738.02,0.1063,144.7,0,315,3,4.49,2,central,safari,1000,18,0
8247,556,2026-04-16 19:05:16,train,0.0,0.1658653846153846,False,2366.64,0.1108,88.5,0,231,3,4.03,0,south,chrome,1262,4,0
9888,1414,2026-04-16 19:19:45,train,1.0,0.16546762589928057,False,4827.62,0.0652,294.6,1,17,1,2.95,1,south,safari,249,11,1
7730,897,2026-04-16 19:20:24,train,0.0,0.22760290556900725,True,3325.17,0.1862,134.5,0,227,2,3.68,0,central,edge,677,19,0
9347,144,2026-04-16 20:26:39,train,0.0,0.38516746411483255,False,9912.48,0.249,340.5,0,302,3,3.98,1,east,edge,1033,9,0
7572,1432,2026-04-16 20:29:31,train,0.0,0.1571753986332574,False,1805.48,0.0974,265.3,0,468,1,4.44,1,west,firefox,498,17,0
1689,307,2026-04-16 21:08:54,train,0.0,0.09405940594059406,True,2553.58,0.2149,61.8,0,381,2,3.84,0,north,edge,159,19,0
3474,847,2026-04-16 21:27:20,train,0.0,0.1026252983293556,False,440.72,0.0823,163.6,0,489,1,3.88,0,south,in_app_webview,591,3,0
8661,42,2026-04-16 21:35:49,train,0.0,0.16707616707616707,False,5303.33,0.0927,252.0,0,42,1,4.4,1,south,chrome,592,3,0
323,779,2026-04-16 23:03:44,train,0.3333333333333333,0.15681818181818183,False,582.52,0.1113,300.3,1,404,3,5.0,0,south,firefox,1168,1,0
8194,298,2026-04-16 23:04:26,train,0.0,0.38424821002386633,False,17650.39,0.0555,429.3,0,279,4,4.07,0,north,in_app_webview,1467,3,1
5055,761,2026-04-16 23:12:19,train,0.5,0.11961722488038277,True,259.38,0.1102,54.6,3,475,6,3.37,3,north,edge,424,18,0
4560,473,2026-04-16 23:30:10,train,0.0,0.22705314009661837,True,2270.52,0.0541,352.5,0,284,1,3.64,0,west,chrome,147,5,0
2910,142,2026-04-17 00:02:31,train,0.18,0.1674641148325359,True,7333.31,0.3526,245.4,0,447,1,4.03,0,north,in_app_webview,836,4,0
